id,source,destination,data_rates,TR
0,0,1,57,37.59998873008728
1,1,4,99,37.13626930022939
2,1,9,99,37.13626930022939
3,2,5,57,37.59998873008728
4,2,13,92,37.18667783981465
5,2,23,43,37.923559769910796
6,3,18,56,37.618402662930386
7,4,0,43,37.923559769910796
8,4,1,72,37.37884716291769
9,5,2,86,37.23580682328201
10,6,3,53,37.67726176747924
11,6,3,85,37.24460610873838
12,6,10,73,37.36700237599409
13,6,15,54,37.65700972825613
14,7,4,98,37.1430663713911
15,7,19,73,37.36700237599409
16,9,4,78,37.31188354017956
17,10,2,97,37.149991772318295
18,10,5,66,37.45659545688316
19,10,18,41,37.98495467139333
20,10,20,98,37.1430663713911
21,10,22,41,37.98495467139333
22,11,2,99,37.13626930022939
23,12,8,59,37.56480622110088
24,12,9,40,38.017589693702504
25,12,14,60,37.54798891034722
26,12,20,93,37.17905255304339
27,13,10,70,37.40344197197376
28,13,20,84,37.2535951349395
29,14,2,95,37.164242444784634
30,14,13,86,37.23580682328201
31,14,15,97,37.149991772318295
32,15,0,69,37.41621552662307
33,15,0,50,37.74220895753981
34,16,1,71,37.39098987287112
35,16,8,82,37.27216763919369
36,16,23,59,37.56480622110088
37,17,15,45,37.86683286322227
38,17,18,46,37.840054368058865
39,17,21,50,37.74220895753981
40,19,3,80,37.29157767030629
41,20,4,72,37.37884716291769
42,20,8,86,37.23580682328201
43,21,0,78,37.31188354017956
44,21,3,44,37.89464724478612
45,21,7,86,37.23580682328201
46,21,19,88,37.218753825231495
47,23,0,93,37.17905255304339
48,23,1,88,37.218753825231495
49,23,15,49,37.765379206429685
