id,source,destination,data_rates,TR
0,0,23,55,37.63740016232012
1,1,6,50,37.74220895753981
2,1,18,67,37.442778513285106
3,2,5,86,37.23580682328201
4,2,11,68,37.42932324357242
5,3,15,52,37.69818875730294
6,3,22,64,37.48537481325325
7,4,13,71,37.39098987287112
8,5,2,90,37.20239125939691
9,5,4,96,37.157049187586125
10,5,12,86,37.23580682328201
11,5,16,62,37.51579094120173
12,5,20,90,37.20239125939691
13,7,3,57,37.59998873008728
14,7,3,98,37.1430663713911
15,7,4,79,37.301614770683834
16,7,6,47,37.81425417831495
17,7,8,57,37.59998873008728
18,7,9,78,37.31188354017956
19,8,1,95,37.164242444784634
20,9,22,40,38.017589693702504
21,10,17,53,37.67726176747924
22,11,16,50,37.74220895753981
23,11,17,66,37.45659545688316
24,12,1,60,37.54798891034722
25,12,9,65,37.47078897704576
26,12,15,96,37.157049187586125
27,12,16,93,37.17905255304339
28,12,17,72,37.37884716291769
29,13,6,95,37.164242444784634
30,13,19,75,37.34416348834902
31,14,9,94,37.171575521554416
32,14,16,77,37.32239214361373
33,14,23,76,37.333149136404685
34,15,2,99,37.13626930022939
35,15,20,89,37.2104888985585
36,16,3,76,37.333149136404685
37,16,10,58,37.582131622132614
38,17,2,78,37.31188354017956
39,17,15,45,37.86683286322227
40,18,1,42,37.95363786309809
41,18,5,84,37.2535951349395
42,18,12,92,37.18667783981465
43,18,23,51,37.719825426798955
44,19,1,75,37.34416348834902
45,19,5,55,37.63740016232012
46,20,12,65,37.47078897704576
47,20,13,59,37.56480622110088
48,21,10,77,37.32239214361373
49,21,15,63,37.500369601818775
