id,source,destination,data_rates,TR
0,0,11,82,37.27216763919369
1,0,14,42,37.95363786309809
2,0,15,68,37.42932324357242
3,1,4,85,37.24460610873838
4,1,21,92,37.18667783981465
5,3,23,41,37.98495467139333
6,4,0,88,37.218753825231495
7,4,2,60,37.54798891034722
8,4,10,81,37.2817644426715
9,4,15,72,37.37884716291769
10,6,14,86,37.23580682328201
11,6,19,90,37.20239125939691
12,7,8,71,37.39098987287112
13,7,13,76,37.333149136404685
14,7,18,82,37.27216763919369
15,8,6,74,37.355444609170476
16,8,9,64,37.48537481325325
17,8,9,58,37.582131622132614
18,8,10,92,37.18667783981465
19,9,0,66,37.45659545688316
20,9,1,42,37.95363786309809
21,9,11,70,37.40344197197376
22,10,8,56,37.618402662930386
23,12,0,70,37.40344197197376
24,12,3,87,37.227191303872864
25,12,17,87,37.227191303872864
26,13,18,79,37.301614770683834
27,14,10,85,37.24460610873838
28,15,9,57,37.59998873008728
29,16,2,92,37.18667783981465
30,16,5,84,37.2535951349395
31,17,1,66,37.45659545688316
32,17,2,42,37.95363786309809
33,17,8,59,37.56480622110088
34,17,18,65,37.47078897704576
35,18,12,77,37.32239214361373
36,18,16,50,37.74220895753981
37,19,17,99,37.13626930022939
38,19,23,45,37.86683286322227
39,20,3,62,37.51579094120173
40,20,14,67,37.442778513285106
41,20,18,80,37.29157767030629
42,21,2,40,38.017589693702504
43,21,4,91,37.19445585623754
44,21,13,82,37.27216763919369
45,22,0,90,37.20239125939691
46,22,15,73,37.36700237599409
47,22,16,51,37.719825426798955
48,23,9,89,37.2104888985585
49,23,22,58,37.582131622132614
