id,source,destination,data_rates,TR
0,1,7,93,74.252
1,1,10,83,74.42
2,2,15,46,75.57300000000001
3,3,1,77,74.539
4,3,2,40,75.92699999999999
5,3,11,57,75.093
6,3,17,68,74.752
7,4,6,79,74.497
8,4,11,42,75.79899999999999
9,5,6,64,74.86399999999999
10,5,15,50,75.377
11,6,16,72,74.652
12,8,4,85,74.383
13,8,6,77,74.539
14,8,12,94,74.238
15,9,2,83,74.42
16,9,7,63,74.89399999999999
17,9,22,58,75.057
18,10,11,68,74.752
19,10,17,50,75.377
20,11,20,67,74.779
21,12,2,47,75.521
22,13,10,46,75.57300000000001
23,13,11,56,75.13
24,13,18,55,75.168
25,14,11,90,74.29899999999999
26,15,6,55,75.168
27,15,19,98,74.181
28,15,21,86,74.366
29,16,4,50,75.377
30,16,11,80,74.477
31,17,7,49,75.423
32,18,6,92,74.268
33,18,17,74,74.605
34,18,22,64,74.86399999999999
35,19,11,93,74.252
36,19,12,71,74.676
37,20,3,68,74.752
38,20,8,60,74.98899999999999
39,20,9,85,74.383
40,20,14,46,75.57300000000001
41,21,1,99,74.167
42,21,14,53,75.247
43,21,14,72,74.652
44,22,18,57,75.093
45,22,20,49,75.423
46,23,6,90,74.29899999999999
47,23,8,83,74.42
48,23,10,88,74.332
49,23,18,75,74.582
