id,source,destination,data_rates,TR
0,0,1,50,75.377
1,0,3,69,74.726
2,0,9,73,74.628
3,0,12,81,74.458
4,1,2,75,74.582
5,1,12,42,75.79899999999999
6,3,4,96,74.209
7,3,10,98,74.181
8,3,16,80,74.477
9,4,9,78,74.518
10,4,18,49,75.423
11,4,23,69,74.726
12,4,23,87,74.34899999999999
13,5,4,60,74.98899999999999
14,5,13,71,74.676
15,5,15,61,74.957
16,6,1,60,74.98899999999999
17,6,21,91,74.283
18,6,22,56,75.13
19,8,15,93,74.252
20,8,22,76,74.56
21,9,2,75,74.582
22,9,8,86,74.366
23,10,15,68,74.752
24,10,17,73,74.628
25,10,23,76,74.56
26,11,0,70,74.70100000000001
27,11,16,89,74.315
28,11,17,61,74.957
29,11,22,57,75.093
30,13,6,46,75.57300000000001
31,14,8,44,75.682
32,15,3,92,74.268
33,15,12,93,74.252
34,15,20,80,74.477
35,16,0,46,75.57300000000001
36,16,10,75,74.582
37,17,2,67,74.779
38,17,21,80,74.477
39,17,23,86,74.366
40,18,11,84,74.40100000000001
41,18,17,45,75.626
42,19,12,86,74.366
43,19,18,71,74.676
44,20,13,67,74.779
45,20,15,48,75.471
46,21,3,43,75.73899999999999
47,21,13,79,74.497
48,22,1,93,74.252
49,23,20,93,74.252
