id,source,destination,data_rates,TR
0,0,7,60,74.98899999999999
1,0,15,94,74.238
2,1,4,58,75.057
3,1,14,85,74.383
4,1,19,89,74.315
5,3,2,40,75.92699999999999
6,3,4,88,74.332
7,3,15,86,74.366
8,3,18,78,74.518
9,3,18,83,74.42
10,5,6,42,75.79899999999999
11,5,7,61,74.957
12,5,23,95,74.223
13,6,1,93,74.252
14,6,12,98,74.181
15,7,11,87,74.34899999999999
16,7,19,60,74.98899999999999
17,8,1,97,74.194
18,8,4,95,74.223
19,8,17,65,74.835
20,10,0,42,75.79899999999999
21,10,5,98,74.181
22,10,13,40,75.92699999999999
23,10,14,51,75.332
24,11,15,77,74.539
25,11,22,95,74.223
26,12,8,77,74.539
27,12,8,92,74.268
28,12,14,52,75.289
29,13,4,86,74.366
30,13,9,67,74.779
31,13,18,82,74.438
32,13,21,73,74.628
33,15,13,41,75.862
34,15,14,84,74.40100000000001
35,17,6,59,75.023
36,17,13,85,74.383
37,17,21,63,74.89399999999999
38,18,10,78,74.518
39,18,12,75,74.582
40,19,23,49,75.423
41,20,4,65,74.835
42,20,5,85,74.383
43,20,13,41,75.862
44,20,23,65,74.835
45,21,12,68,74.752
46,22,2,59,75.023
47,22,9,92,74.268
48,22,11,96,74.209
49,23,3,59,75.023
