id,source,destination,data_rates,TR
0,0,8,44,75.682
1,0,22,87,74.34899999999999
2,1,3,49,75.423
3,1,9,73,74.628
4,1,9,71,74.676
5,2,14,43,75.73899999999999
6,2,19,54,75.207
7,2,21,92,74.268
8,2,23,41,75.862
9,3,2,44,75.682
10,3,7,65,74.835
11,3,9,56,75.13
12,3,12,84,74.40100000000001
13,5,9,49,75.423
14,5,19,72,74.652
15,6,15,90,74.29899999999999
16,6,20,89,74.315
17,7,0,60,74.98899999999999
18,8,5,78,74.518
19,8,16,90,74.29899999999999
20,8,21,71,74.676
21,8,22,40,75.92699999999999
22,9,17,71,74.676
23,9,20,40,75.92699999999999
24,9,21,68,74.752
25,9,23,82,74.438
26,10,0,76,74.56
27,10,21,45,75.626
28,11,9,74,74.605
29,12,20,83,74.42
30,12,22,77,74.539
31,13,9,65,74.835
32,13,12,56,75.13
33,14,6,93,74.252
34,15,14,84,74.40100000000001
35,16,0,88,74.332
36,16,15,86,74.366
37,16,18,70,74.70100000000001
38,17,0,68,74.752
39,17,12,75,74.582
40,17,13,65,74.835
41,18,2,94,74.238
42,19,20,65,74.835
43,20,7,98,74.181
44,20,17,46,75.57300000000001
45,21,4,84,74.40100000000001
46,22,2,71,74.676
47,22,13,54,75.207
48,23,0,99,74.167
49,23,17,40,75.92699999999999
