id,source,destination,data_rates,TR
0,0,13,55,75.168
1,0,19,50,75.377
2,1,7,99,74.167
3,2,0,63,74.89399999999999
4,2,8,93,74.252
5,2,11,66,74.807
6,2,16,99,74.167
7,2,22,88,74.332
8,2,22,79,74.497
9,3,11,50,75.377
10,3,18,65,74.835
11,3,20,68,74.752
12,4,0,60,74.98899999999999
13,4,3,68,74.752
14,4,11,72,74.652
15,4,21,76,74.56
16,5,16,99,74.167
17,6,17,52,75.289
18,7,14,56,75.13
19,7,15,52,75.289
20,9,3,57,75.093
21,9,18,94,74.238
22,9,23,47,75.521
23,10,6,56,75.13
24,10,13,59,75.023
25,11,1,56,75.13
26,11,8,86,74.366
27,13,1,41,75.862
28,13,22,79,74.497
29,14,20,56,75.13
30,15,21,42,75.79899999999999
31,15,23,81,74.458
32,16,7,76,74.56
33,16,14,70,74.70100000000001
34,17,7,55,75.168
35,17,12,79,74.497
36,17,16,46,75.57300000000001
37,18,3,92,74.268
38,19,5,88,74.332
39,19,10,86,74.366
40,19,17,79,74.497
41,19,20,85,74.383
42,20,6,42,75.79899999999999
43,20,17,45,75.626
44,21,7,87,74.34899999999999
45,22,5,94,74.238
46,22,14,66,74.807
47,23,12,55,75.168
48,23,16,56,75.13
49,23,22,73,74.628
