id,source,destination,data_rates,TR
0,0,14,92,74.268
1,0,16,85,74.383
2,1,5,71,74.676
3,1,7,72,74.652
4,1,16,47,75.521
5,1,22,52,75.289
6,2,3,45,75.626
7,3,1,77,74.539
8,3,8,62,74.925
9,3,14,62,74.925
10,4,5,59,75.023
11,6,1,76,74.56
12,6,9,74,74.605
13,6,11,71,74.676
14,7,4,84,74.40100000000001
15,8,15,79,74.497
16,8,21,70,74.70100000000001
17,9,3,77,74.539
18,9,10,86,74.366
19,9,14,76,74.56
20,9,23,74,74.605
21,10,1,51,75.332
22,10,11,70,74.70100000000001
23,11,10,65,74.835
24,11,14,49,75.423
25,11,21,48,75.471
26,12,1,70,74.70100000000001
27,12,10,77,74.539
28,12,13,55,75.168
29,12,17,53,75.247
30,14,0,66,74.807
31,14,4,51,75.332
32,15,7,79,74.497
33,15,7,53,75.247
34,15,8,62,74.925
35,15,11,80,74.477
36,16,2,79,74.497
37,16,3,80,74.477
38,18,2,67,74.779
39,18,6,43,75.73899999999999
40,19,0,96,74.209
41,19,2,88,74.332
42,19,17,59,75.023
43,19,21,78,74.518
44,20,5,86,74.366
45,20,7,41,75.862
46,20,16,76,74.56
47,22,6,45,75.626
48,22,12,46,75.57300000000001
49,23,17,84,74.40100000000001
