id,source,destination,data_rates,TR
0,0,5,97,74.194
1,0,22,78,74.518
2,1,8,51,75.332
3,1,11,44,75.682
4,1,16,88,74.332
5,2,5,50,75.377
6,2,10,81,74.458
7,3,7,53,75.247
8,3,11,95,74.223
9,4,23,83,74.42
10,5,16,50,75.377
11,5,16,60,74.98899999999999
12,5,21,41,75.862
13,6,10,84,74.40100000000001
14,6,19,89,74.315
15,7,18,87,74.34899999999999
16,8,10,88,74.332
17,8,23,88,74.332
18,9,6,46,75.57300000000001
19,9,7,46,75.57300000000001
20,9,14,47,75.521
21,9,22,84,74.40100000000001
22,11,2,46,75.57300000000001
23,11,6,81,74.458
24,11,16,65,74.835
25,11,22,73,74.628
26,12,15,63,74.89399999999999
27,14,1,87,74.34899999999999
28,14,8,48,75.471
29,14,12,75,74.582
30,14,19,82,74.438
31,15,8,63,74.89399999999999
32,15,18,86,74.366
33,16,1,80,74.477
34,16,3,91,74.283
35,16,9,94,74.238
36,16,10,88,74.332
37,17,22,96,74.209
38,18,4,73,74.628
39,18,4,41,75.862
40,18,10,43,75.73899999999999
41,18,15,99,74.167
42,18,17,70,74.70100000000001
43,19,13,51,75.332
44,19,18,44,75.682
45,20,6,74,74.605
46,21,5,92,74.268
47,21,8,95,74.223
48,21,10,85,74.383
49,22,8,79,74.497
