id,source,destination,data_rates,TR
0,0,11,48,75.471
1,1,15,77,74.539
2,1,16,98,74.181
3,2,16,57,75.093
4,3,4,66,74.807
5,3,6,76,74.56
6,4,1,98,74.181
7,4,6,50,75.377
8,4,15,78,74.518
9,5,4,45,75.626
10,5,12,54,75.207
11,5,13,43,75.73899999999999
12,5,19,72,74.652
13,7,14,48,75.471
14,8,13,81,74.458
15,9,6,99,74.167
16,9,8,83,74.42
17,9,13,40,75.92699999999999
18,9,22,42,75.79899999999999
19,10,8,44,75.682
20,10,14,58,75.057
21,10,18,57,75.093
22,10,18,42,75.79899999999999
23,11,4,98,74.181
24,11,5,89,74.315
25,11,6,75,74.582
26,11,16,51,75.332
27,11,23,60,74.98899999999999
28,12,5,87,74.34899999999999
29,13,12,55,75.168
30,14,2,61,74.957
31,14,20,86,74.366
32,15,2,52,75.289
33,16,7,46,75.57300000000001
34,16,17,96,74.209
35,17,0,84,74.40100000000001
36,17,7,85,74.383
37,18,3,67,74.779
38,19,10,85,74.383
39,19,11,76,74.56
40,19,18,87,74.34899999999999
41,20,18,91,74.283
42,21,19,69,74.726
43,22,0,92,74.268
44,22,10,99,74.167
45,22,10,80,74.477
46,22,14,80,74.477
47,22,19,96,74.209
48,23,6,91,74.283
49,23,19,69,74.726
