id,source,destination,data_rates,TR
0,0,7,75,74.582
1,0,19,66,74.807
2,0,23,90,74.29899999999999
3,1,3,54,75.207
4,2,7,61,74.957
5,2,20,52,75.289
6,3,2,90,74.29899999999999
7,3,10,74,74.605
8,3,12,67,74.779
9,4,8,87,74.34899999999999
10,4,15,55,75.168
11,6,8,50,75.377
12,7,1,56,75.13
13,7,8,74,74.605
14,7,11,62,74.925
15,7,14,53,75.247
16,8,12,74,74.605
17,10,3,48,75.471
18,10,4,92,74.268
19,10,5,84,74.40100000000001
20,11,14,82,74.438
21,12,7,41,75.862
22,12,11,95,74.223
23,12,18,69,74.726
24,12,20,50,75.377
25,13,6,84,74.40100000000001
26,13,15,53,75.247
27,15,13,94,74.238
28,16,5,91,74.283
29,17,3,99,74.167
30,17,8,98,74.181
31,17,9,98,74.181
32,17,14,40,75.92699999999999
33,17,21,51,75.332
34,18,8,40,75.92699999999999
35,18,15,76,74.56
36,20,12,71,74.676
37,20,15,59,75.023
38,20,17,51,75.332
39,20,21,87,74.34899999999999
40,21,7,75,74.582
41,21,22,58,75.057
42,22,2,55,75.168
43,22,3,82,74.438
44,22,15,74,74.605
45,22,21,55,75.168
46,23,16,66,74.807
47,23,17,71,74.676
48,23,19,58,75.057
49,23,20,74,74.605
