id,source,destination,data_rates,TR
0,0,19,68,37.42932324357242
1,1,0,65,37.47078897704576
2,1,2,81,37.2817644426715
3,1,3,83,37.26278013980199
4,1,3,43,37.923559769910796
5,1,16,80,37.29157767030629
6,1,20,44,37.89464724478612
7,2,14,59,37.56480622110088
8,2,14,63,37.500369601818775
9,2,15,47,37.81425417831495
10,2,19,57,37.59998873008728
11,2,20,60,37.54798891034722
12,3,2,47,37.81425417831495
13,3,5,65,37.47078897704576
14,3,6,83,37.26278013980199
15,3,23,97,37.149991772318295
16,4,1,59,37.56480622110088
17,4,17,83,37.26278013980199
18,5,2,89,37.2104888985585
19,5,12,40,38.017589693702504
20,5,12,49,37.765379206429685
21,6,11,40,38.017589693702504
22,6,14,99,37.13626930022939
23,7,11,94,37.171575521554416
24,7,15,72,37.37884716291769
25,8,11,61,37.53165746315781
26,8,23,40,38.017589693702504
27,9,22,41,37.98495467139333
28,10,20,56,37.618402662930386
29,10,20,63,37.500369601818775
30,11,10,46,37.840054368058865
31,12,4,61,37.53165746315781
32,12,17,96,37.157049187586125
33,13,1,66,37.45659545688316
34,13,17,44,37.89464724478612
35,13,21,82,37.27216763919369
36,15,20,73,37.36700237599409
37,16,7,60,37.54798891034722
38,16,11,89,37.2104888985585
39,17,7,62,37.51579094120173
40,17,8,60,37.54798891034722
41,17,19,70,37.40344197197376
42,17,20,46,37.840054368058865
43,19,9,98,37.1430663713911
44,20,7,60,37.54798891034722
45,22,3,57,37.59998873008728
46,22,3,49,37.765379206429685
47,22,10,57,37.59998873008728
48,22,11,59,37.56480622110088
49,22,13,52,37.69818875730294
