id,source,destination,data_rates,TR
0,2,1,66,37.45659545688316
1,2,3,45,37.86683286322227
2,2,6,70,37.40344197197376
3,2,22,64,37.48537481325325
4,3,17,53,37.67726176747924
5,4,14,64,37.48537481325325
6,4,15,53,37.67726176747924
7,5,8,53,37.67726176747924
8,5,9,75,37.34416348834902
9,6,20,78,37.31188354017956
10,6,22,63,37.500369601818775
11,7,2,86,37.23580682328201
12,8,2,78,37.31188354017956
13,8,15,68,37.42932324357242
14,8,18,91,37.19445585623754
15,9,6,60,37.54798891034722
16,9,16,79,37.301614770683834
17,9,21,99,37.13626930022939
18,10,14,43,37.923559769910796
19,10,18,98,37.1430663713911
20,11,16,49,37.765379206429685
21,12,4,76,37.333149136404685
22,12,17,57,37.59998873008728
23,13,1,54,37.65700972825613
24,13,19,83,37.26278013980199
25,14,4,67,37.442778513285106
26,14,4,41,37.98495467139333
27,14,6,64,37.48537481325325
28,15,16,91,37.19445585623754
29,16,18,43,37.923559769910796
30,16,19,60,37.54798891034722
31,17,4,50,37.74220895753981
32,17,8,57,37.59998873008728
33,18,8,61,37.53165746315781
34,19,13,66,37.45659545688316
35,19,13,86,37.23580682328201
36,19,20,86,37.23580682328201
37,19,22,59,37.56480622110088
38,20,1,83,37.26278013980199
39,20,1,42,37.95363786309809
40,20,4,87,37.227191303872864
41,21,4,50,37.74220895753981
42,21,7,64,37.48537481325325
43,22,1,89,37.2104888985585
44,22,3,59,37.56480622110088
45,22,5,90,37.20239125939691
46,22,12,62,37.51579094120173
47,22,14,70,37.40344197197376
48,23,2,45,37.86683286322227
49,23,18,90,37.20239125939691
