id,source,destination,data_rates,TR
0,0,13,44,37.89464724478612
1,1,20,42,37.95363786309809
2,3,11,72,37.37884716291769
3,3,19,74,37.355444609170476
4,4,0,68,37.42932324357242
5,4,10,77,37.32239214361373
6,4,21,78,37.31188354017956
7,5,3,98,37.1430663713911
8,6,1,40,38.017589693702504
9,6,12,87,37.227191303872864
10,7,4,45,37.86683286322227
11,7,14,65,37.47078897704576
12,7,16,63,37.500369601818775
13,7,18,60,37.54798891034722
14,7,19,82,37.27216763919369
15,8,9,51,37.719825426798955
16,8,12,61,37.53165746315781
17,9,11,96,37.157049187586125
18,9,11,84,37.2535951349395
19,9,18,68,37.42932324357242
20,10,4,98,37.1430663713911
21,10,6,86,37.23580682328201
22,10,23,93,37.17905255304339
23,11,16,51,37.719825426798955
24,13,0,96,37.157049187586125
25,13,11,76,37.333149136404685
26,14,0,40,38.017589693702504
27,14,4,41,37.98495467139333
28,14,8,49,37.765379206429685
29,14,15,93,37.17905255304339
30,14,16,63,37.500369601818775
31,15,14,94,37.171575521554416
32,16,6,40,38.017589693702504
33,16,17,88,37.218753825231495
34,16,21,83,37.26278013980199
35,18,17,66,37.45659545688316
36,19,1,95,37.164242444784634
37,19,14,92,37.18667783981465
38,20,10,75,37.34416348834902
39,20,15,86,37.23580682328201
40,20,23,44,37.89464724478612
41,21,11,77,37.32239214361373
42,21,16,96,37.157049187586125
43,22,6,82,37.27216763919369
44,22,8,80,37.29157767030629
45,23,9,41,37.98495467139333
46,23,13,84,37.2535951349395
47,23,14,89,37.2104888985585
48,23,16,83,37.26278013980199
49,23,20,56,37.618402662930386
