id,source,destination,data_rates,TR
0,0,4,52,37.69818875730294
1,0,17,86,37.23580682328201
2,0,22,95,37.164242444784634
3,1,6,91,37.19445585623754
4,1,14,59,37.56480622110088
5,2,3,66,37.45659545688316
6,2,18,78,37.31188354017956
7,3,4,83,37.26278013980199
8,3,13,72,37.37884716291769
9,3,14,79,37.301614770683834
10,3,23,93,37.17905255304339
11,4,17,73,37.36700237599409
12,6,7,48,37.78937895353953
13,6,19,70,37.40344197197376
14,7,11,59,37.56480622110088
15,8,13,76,37.333149136404685
16,9,3,77,37.32239214361373
17,9,11,83,37.26278013980199
18,10,1,66,37.45659545688316
19,10,16,63,37.500369601818775
20,11,20,61,37.53165746315781
21,11,23,51,37.719825426798955
22,12,9,87,37.227191303872864
23,12,19,68,37.42932324357242
24,12,23,62,37.51579094120173
25,13,23,98,37.1430663713911
26,14,4,98,37.1430663713911
27,14,12,57,37.59998873008728
28,14,18,74,37.355444609170476
29,15,16,75,37.34416348834902
30,16,5,46,37.840054368058865
31,16,11,89,37.2104888985585
32,16,13,58,37.582131622132614
33,16,19,80,37.29157767030629
34,17,0,71,37.39098987287112
35,17,0,73,37.36700237599409
36,18,2,69,37.41621552662307
37,18,5,96,37.157049187586125
38,18,13,99,37.13626930022939
39,18,16,47,37.81425417831495
40,19,7,76,37.333149136404685
41,20,5,73,37.36700237599409
42,20,10,75,37.34416348834902
43,20,14,97,37.149991772318295
44,21,15,91,37.19445585623754
45,22,12,57,37.59998873008728
46,22,13,92,37.18667783981465
47,22,23,91,37.19445585623754
48,23,6,58,37.582131622132614
49,23,13,76,37.333149136404685
