id,source,destination,data_rates,TR
0,0,20,61,37.53165746315781
1,0,21,44,37.89464724478612
2,0,21,90,37.20239125939691
3,0,22,73,37.36700237599409
4,1,3,55,37.63740016232012
5,1,3,72,37.37884716291769
6,1,7,73,37.36700237599409
7,2,3,48,37.78937895353953
8,2,18,69,37.41621552662307
9,2,23,94,37.171575521554416
10,3,6,52,37.69818875730294
11,4,16,48,37.78937895353953
12,4,19,47,37.81425417831495
13,5,19,92,37.18667783981465
14,6,20,44,37.89464724478612
15,6,22,68,37.42932324357242
16,7,1,48,37.78937895353953
17,8,6,70,37.40344197197376
18,9,13,78,37.31188354017956
19,11,1,69,37.41621552662307
20,11,12,99,37.13626930022939
21,11,14,67,37.442778513285106
22,12,0,45,37.86683286322227
23,12,3,81,37.2817644426715
24,12,4,46,37.840054368058865
25,12,6,81,37.2817644426715
26,12,11,98,37.1430663713911
27,13,5,55,37.63740016232012
28,13,10,52,37.69818875730294
29,14,4,49,37.765379206429685
30,15,1,72,37.37884716291769
31,15,19,57,37.59998873008728
32,15,21,84,37.2535951349395
33,15,23,61,37.53165746315781
34,16,3,41,37.98495467139333
35,16,9,79,37.301614770683834
36,16,21,98,37.1430663713911
37,17,5,45,37.86683286322227
38,18,5,88,37.218753825231495
39,18,7,92,37.18667783981465
40,18,14,78,37.31188354017956
41,19,2,97,37.149991772318295
42,19,5,43,37.923559769910796
43,19,9,57,37.59998873008728
44,20,9,46,37.840054368058865
45,20,21,95,37.164242444784634
46,22,1,87,37.227191303872864
47,23,5,53,37.67726176747924
48,23,16,41,37.98495467139333
49,23,19,62,37.51579094120173
