id,source,destination,data_rates,TR
0,0,9,79,37.301614770683834
1,1,4,53,37.67726176747924
2,1,21,77,37.32239214361373
3,2,15,57,37.59998873008728
4,2,20,63,37.500369601818775
5,3,0,83,37.26278013980199
6,3,0,68,37.42932324357242
7,3,6,47,37.81425417831495
8,4,9,69,37.41621552662307
9,4,12,40,38.017589693702504
10,4,13,96,37.157049187586125
11,4,22,78,37.31188354017956
12,5,0,91,37.19445585623754
13,5,1,54,37.65700972825613
14,6,7,94,37.171575521554416
15,6,7,79,37.301614770683834
16,6,14,70,37.40344197197376
17,7,14,53,37.67726176747924
18,8,16,80,37.29157767030629
19,8,20,98,37.1430663713911
20,9,23,88,37.218753825231495
21,10,3,79,37.301614770683834
22,12,0,95,37.164242444784634
23,12,1,41,37.98495467139333
24,12,19,40,38.017589693702504
25,13,0,95,37.164242444784634
26,13,1,60,37.54798891034722
27,13,1,89,37.2104888985585
28,13,23,67,37.442778513285106
29,14,12,63,37.500369601818775
30,14,13,96,37.157049187586125
31,14,15,81,37.2817644426715
32,14,18,93,37.17905255304339
33,15,2,60,37.54798891034722
34,15,2,56,37.618402662930386
35,15,20,87,37.227191303872864
36,15,22,61,37.53165746315781
37,15,22,63,37.500369601818775
38,16,22,42,37.95363786309809
39,17,18,50,37.74220895753981
40,18,0,70,37.40344197197376
41,18,21,44,37.89464724478612
42,19,0,53,37.67726176747924
43,19,12,73,37.36700237599409
44,19,21,44,37.89464724478612
45,20,17,75,37.34416348834902
46,20,21,94,37.171575521554416
47,23,8,59,37.56480622110088
48,23,18,53,37.67726176747924
49,23,19,53,37.67726176747924
