id,source,destination,data_rates,TR
0,0,10,40,38.017589693702504
1,0,10,85,37.24460610873838
2,0,16,98,37.1430663713911
3,1,18,42,37.95363786309809
4,2,1,63,37.500369601818775
5,2,23,98,37.1430663713911
6,4,7,79,37.301614770683834
7,4,8,54,37.65700972825613
8,4,11,99,37.13626930022939
9,4,16,67,37.442778513285106
10,5,12,47,37.81425417831495
11,5,17,52,37.69818875730294
12,6,11,61,37.53165746315781
13,6,16,76,37.333149136404685
14,7,8,45,37.86683286322227
15,7,13,41,37.98495467139333
16,7,14,54,37.65700972825613
17,8,6,86,37.23580682328201
18,8,14,51,37.719825426798955
19,9,0,40,38.017589693702504
20,9,7,44,37.89464724478612
21,9,11,80,37.29157767030629
22,9,13,54,37.65700972825613
23,9,15,58,37.582131622132614
24,12,2,51,37.719825426798955
25,12,23,42,37.95363786309809
26,13,1,55,37.63740016232012
27,13,18,90,37.20239125939691
28,14,0,85,37.24460610873838
29,14,3,54,37.65700972825613
30,14,5,92,37.18667783981465
31,14,6,46,37.840054368058865
32,14,13,89,37.2104888985585
33,15,20,85,37.24460610873838
34,16,5,70,37.40344197197376
35,16,22,53,37.67726176747924
36,16,22,80,37.29157767030629
37,17,3,64,37.48537481325325
38,17,13,51,37.719825426798955
39,19,7,89,37.2104888985585
40,19,18,86,37.23580682328201
41,20,8,58,37.582131622132614
42,20,9,41,37.98495467139333
43,20,11,55,37.63740016232012
44,21,0,58,37.582131622132614
45,21,22,58,37.582131622132614
46,21,22,80,37.29157767030629
47,22,4,50,37.74220895753981
48,22,14,99,37.13626930022939
49,23,15,81,37.2817644426715
