id,source,destination,data_rates,TR
0,0,8,44,37.89464724478612
1,0,22,87,37.227191303872864
2,1,3,49,37.765379206429685
3,1,9,73,37.36700237599409
4,1,9,71,37.39098987287112
5,2,14,43,37.923559769910796
6,2,19,54,37.65700972825613
7,2,21,92,37.18667783981465
8,2,23,41,37.98495467139333
9,3,2,44,37.89464724478612
10,3,7,65,37.47078897704576
11,3,9,56,37.618402662930386
12,3,12,84,37.2535951349395
13,5,9,49,37.765379206429685
14,5,19,72,37.37884716291769
15,6,15,90,37.20239125939691
16,6,20,89,37.2104888985585
17,7,0,60,37.54798891034722
18,8,5,78,37.31188354017956
19,8,16,90,37.20239125939691
20,8,21,71,37.39098987287112
21,8,22,40,38.017589693702504
22,9,17,71,37.39098987287112
23,9,20,40,38.017589693702504
24,9,21,68,37.42932324357242
25,9,23,82,37.27216763919369
26,10,0,76,37.333149136404685
27,10,21,45,37.86683286322227
28,11,9,74,37.355444609170476
29,12,20,83,37.26278013980199
30,12,22,77,37.32239214361373
31,13,9,65,37.47078897704576
32,13,12,56,37.618402662930386
33,14,6,93,37.17905255304339
34,15,14,84,37.2535951349395
35,16,0,88,37.218753825231495
36,16,15,86,37.23580682328201
37,16,18,70,37.40344197197376
38,17,0,68,37.42932324357242
39,17,12,75,37.34416348834902
40,17,13,65,37.47078897704576
41,18,2,94,37.171575521554416
42,19,20,65,37.47078897704576
43,20,7,98,37.1430663713911
44,20,17,46,37.840054368058865
45,21,4,84,37.2535951349395
46,22,2,71,37.39098987287112
47,22,13,54,37.65700972825613
48,23,0,99,37.13626930022939
49,23,17,40,38.017589693702504
