id,source,destination,data_rates,TR
0,1,5,78,37.31188354017956
1,1,6,54,37.65700972825613
2,1,14,46,37.840054368058865
3,1,17,81,37.2817644426715
4,2,1,61,37.53165746315781
5,3,5,83,37.26278013980199
6,3,5,94,37.171575521554416
7,3,11,82,37.27216763919369
8,3,12,49,37.765379206429685
9,5,11,71,37.39098987287112
10,5,16,76,37.333149136404685
11,5,19,61,37.53165746315781
12,5,22,84,37.2535951349395
13,6,20,56,37.618402662930386
14,7,9,91,37.19445585623754
15,8,11,82,37.27216763919369
16,9,1,56,37.618402662930386
17,10,12,65,37.47078897704576
18,10,18,99,37.13626930022939
19,10,20,59,37.56480622110088
20,11,7,62,37.51579094120173
21,11,22,50,37.74220895753981
22,13,5,95,37.164242444784634
23,14,12,80,37.29157767030629
24,14,12,41,37.98495467139333
25,14,17,65,37.47078897704576
26,14,17,45,37.86683286322227
27,15,8,44,37.89464724478612
28,15,17,49,37.765379206429685
29,15,19,64,37.48537481325325
30,16,1,96,37.157049187586125
31,16,5,44,37.89464724478612
32,16,8,80,37.29157767030629
33,16,9,45,37.86683286322227
34,16,13,44,37.89464724478612
35,17,12,65,37.47078897704576
36,19,6,63,37.500369601818775
37,19,9,55,37.63740016232012
38,19,11,58,37.582131622132614
39,19,20,95,37.164242444784634
40,19,22,49,37.765379206429685
41,20,3,57,37.59998873008728
42,21,6,75,37.34416348834902
43,21,17,42,37.95363786309809
44,21,17,89,37.2104888985585
45,22,8,65,37.47078897704576
46,23,9,84,37.2535951349395
47,23,13,85,37.24460610873838
48,23,15,44,37.89464724478612
49,23,19,44,37.89464724478612
