id,source,destination,data_rates,TR
0,1,9,76,37.333149136404685
1,1,13,60,37.54798891034722
2,1,19,82,37.27216763919369
3,2,9,99,37.13626930022939
4,2,14,43,37.923559769910796
5,3,5,62,37.51579094120173
6,3,7,96,37.157049187586125
7,3,11,76,37.333149136404685
8,3,14,48,37.78937895353953
9,3,16,97,37.149991772318295
10,3,21,73,37.36700237599409
11,4,9,55,37.63740016232012
12,4,18,77,37.32239214361373
13,4,19,94,37.171575521554416
14,5,7,70,37.40344197197376
15,5,11,52,37.69818875730294
16,5,11,41,37.98495467139333
17,5,16,54,37.65700972825613
18,5,17,88,37.218753825231495
19,6,4,72,37.37884716291769
20,6,17,86,37.23580682328201
21,6,17,90,37.20239125939691
22,7,1,51,37.719825426798955
23,7,13,48,37.78937895353953
24,7,23,60,37.54798891034722
25,8,10,86,37.23580682328201
26,10,0,63,37.500369601818775
27,12,17,55,37.63740016232012
28,12,20,43,37.923559769910796
29,12,21,48,37.78937895353953
30,13,17,81,37.2817644426715
31,14,18,63,37.500369601818775
32,14,21,67,37.442778513285106
33,14,23,60,37.54798891034722
34,15,0,71,37.39098987287112
35,16,0,40,38.017589693702504
36,16,7,81,37.2817644426715
37,16,23,91,37.19445585623754
38,17,1,72,37.37884716291769
39,17,4,61,37.53165746315781
40,17,10,91,37.19445585623754
41,18,3,67,37.442778513285106
42,18,9,77,37.32239214361373
43,18,12,96,37.157049187586125
44,18,21,54,37.65700972825613
45,19,14,79,37.301614770683834
46,20,4,85,37.24460610873838
47,20,17,94,37.171575521554416
48,20,19,45,37.86683286322227
49,23,6,93,37.17905255304339
