id,source,destination,data_rates,TR
0,0,6,76,37.333149136404685
1,1,8,87,37.227191303872864
2,1,19,58,37.582131622132614
3,2,0,47,37.81425417831495
4,2,10,57,37.59998873008728
5,2,15,47,37.81425417831495
6,3,21,58,37.582131622132614
7,4,17,47,37.81425417831495
8,4,17,96,37.157049187586125
9,4,18,62,37.51579094120173
10,4,22,58,37.582131622132614
11,5,13,54,37.65700972825613
12,6,5,61,37.53165746315781
13,6,8,96,37.157049187586125
14,6,22,66,37.45659545688316
15,7,8,41,37.98495467139333
16,7,10,81,37.2817644426715
17,7,20,87,37.227191303872864
18,8,4,52,37.69818875730294
19,8,9,77,37.32239214361373
20,8,12,66,37.45659545688316
21,8,19,77,37.32239214361373
22,9,13,44,37.89464724478612
23,9,19,76,37.333149136404685
24,10,4,42,37.95363786309809
25,11,15,51,37.719825426798955
26,11,21,75,37.34416348834902
27,12,2,80,37.29157767030629
28,12,19,97,37.149991772318295
29,13,1,50,37.74220895753981
30,13,7,82,37.27216763919369
31,13,11,97,37.149991772318295
32,13,23,51,37.719825426798955
33,14,0,90,37.20239125939691
34,14,5,43,37.923559769910796
35,15,9,80,37.29157767030629
36,15,13,54,37.65700972825613
37,15,16,77,37.32239214361373
38,16,11,41,37.98495467139333
39,17,4,59,37.56480622110088
40,18,3,64,37.48537481325325
41,18,8,63,37.500369601818775
42,19,1,46,37.840054368058865
43,19,4,58,37.582131622132614
44,20,16,72,37.37884716291769
45,21,1,60,37.54798891034722
46,21,17,92,37.18667783981465
47,22,9,51,37.719825426798955
48,22,13,62,37.51579094120173
49,22,23,45,37.86683286322227
