id,source,destination,data_rates,TR
0,0,10,92,37.18667783981465
1,0,15,78,37.31188354017956
2,2,15,56,37.618402662930386
3,2,18,76,37.333149136404685
4,3,9,61,37.53165746315781
5,3,10,53,37.67726176747924
6,4,7,56,37.618402662930386
7,4,11,77,37.32239214361373
8,4,19,75,37.34416348834902
9,6,2,52,37.69818875730294
10,6,10,79,37.301614770683834
11,6,11,41,37.98495467139333
12,6,11,42,37.95363786309809
13,6,15,85,37.24460610873838
14,6,19,99,37.13626930022939
15,7,2,41,37.98495467139333
16,7,9,96,37.157049187586125
17,8,5,51,37.719825426798955
18,9,3,97,37.149991772318295
19,9,13,51,37.719825426798955
20,10,4,70,37.40344197197376
21,10,6,80,37.29157767030629
22,10,7,67,37.442778513285106
23,12,21,66,37.45659545688316
24,13,9,49,37.765379206429685
25,14,18,59,37.56480622110088
26,15,0,96,37.157049187586125
27,15,3,60,37.54798891034722
28,15,12,74,37.355444609170476
29,15,13,89,37.2104888985585
30,15,16,50,37.74220895753981
31,15,21,84,37.2535951349395
32,15,23,45,37.86683286322227
33,17,19,51,37.719825426798955
34,17,23,55,37.63740016232012
35,18,15,51,37.719825426798955
36,19,8,82,37.27216763919369
37,19,13,47,37.81425417831495
38,20,2,70,37.40344197197376
39,20,18,73,37.36700237599409
40,21,5,91,37.19445585623754
41,21,5,49,37.765379206429685
42,21,10,80,37.29157767030629
43,21,12,62,37.51579094120173
44,21,14,89,37.2104888985585
45,21,22,48,37.78937895353953
46,22,4,99,37.13626930022939
47,22,15,70,37.40344197197376
48,23,11,53,37.67726176747924
49,23,15,90,37.20239125939691
