id,source,destination,data_rates,TR
0,1,7,93,37.17905255304339
1,1,10,83,37.26278013980199
2,2,15,46,37.840054368058865
3,3,1,77,37.32239214361373
4,3,2,40,38.017589693702504
5,3,11,57,37.59998873008728
6,3,17,68,37.42932324357242
7,4,6,79,37.301614770683834
8,4,11,42,37.95363786309809
9,5,6,64,37.48537481325325
10,5,15,50,37.74220895753981
11,6,16,72,37.37884716291769
12,8,4,85,37.24460610873838
13,8,6,77,37.32239214361373
14,8,12,94,37.171575521554416
15,9,2,83,37.26278013980199
16,9,7,63,37.500369601818775
17,9,22,58,37.582131622132614
18,10,11,68,37.42932324357242
19,10,17,50,37.74220895753981
20,11,20,67,37.442778513285106
21,12,2,47,37.81425417831495
22,13,10,46,37.840054368058865
23,13,11,56,37.618402662930386
24,13,18,55,37.63740016232012
25,14,11,90,37.20239125939691
26,15,6,55,37.63740016232012
27,15,19,98,37.1430663713911
28,15,21,86,37.23580682328201
29,16,4,50,37.74220895753981
30,16,11,80,37.29157767030629
31,17,7,49,37.765379206429685
32,18,6,92,37.18667783981465
33,18,17,74,37.355444609170476
34,18,22,64,37.48537481325325
35,19,11,93,37.17905255304339
36,19,12,71,37.39098987287112
37,20,3,68,37.42932324357242
38,20,8,60,37.54798891034722
39,20,9,85,37.24460610873838
40,20,14,46,37.840054368058865
41,21,1,99,37.13626930022939
42,21,14,53,37.67726176747924
43,21,14,72,37.37884716291769
44,22,18,57,37.59998873008728
45,22,20,49,37.765379206429685
46,23,6,90,37.20239125939691
47,23,8,83,37.26278013980199
48,23,10,88,37.218753825231495
49,23,18,75,37.34416348834902
