id,source,destination,data_rates,TR
0,0,5,97,37.149991772318295
1,0,22,78,37.31188354017956
2,1,8,51,37.719825426798955
3,1,11,44,37.89464724478612
4,1,16,88,37.218753825231495
5,2,5,50,37.74220895753981
6,2,10,81,37.2817644426715
7,3,7,53,37.67726176747924
8,3,11,95,37.164242444784634
9,4,23,83,37.26278013980199
10,5,16,50,37.74220895753981
11,5,16,60,37.54798891034722
12,5,21,41,37.98495467139333
13,6,10,84,37.2535951349395
14,6,19,89,37.2104888985585
15,7,18,87,37.227191303872864
16,8,10,88,37.218753825231495
17,8,23,88,37.218753825231495
18,9,6,46,37.840054368058865
19,9,7,46,37.840054368058865
20,9,14,47,37.81425417831495
21,9,22,84,37.2535951349395
22,11,2,46,37.840054368058865
23,11,6,81,37.2817644426715
24,11,16,65,37.47078897704576
25,11,22,73,37.36700237599409
26,12,15,63,37.500369601818775
27,14,1,87,37.227191303872864
28,14,8,48,37.78937895353953
29,14,12,75,37.34416348834902
30,14,19,82,37.27216763919369
31,15,8,63,37.500369601818775
32,15,18,86,37.23580682328201
33,16,1,80,37.29157767030629
34,16,3,91,37.19445585623754
35,16,9,94,37.171575521554416
36,16,10,88,37.218753825231495
37,17,22,96,37.157049187586125
38,18,4,73,37.36700237599409
39,18,4,41,37.98495467139333
40,18,10,43,37.923559769910796
41,18,15,99,37.13626930022939
42,18,17,70,37.40344197197376
43,19,13,51,37.719825426798955
44,19,18,44,37.89464724478612
45,20,6,74,37.355444609170476
46,21,5,92,37.18667783981465
47,21,8,95,37.164242444784634
48,21,10,85,37.24460610873838
49,22,8,79,37.301614770683834
