id,source,destination,data_rates,TR
0,1,9,86,37.23580682328201
1,1,10,88,37.218753825231495
2,1,17,51,37.719825426798955
3,1,19,65,37.47078897704576
4,2,0,84,37.2535951349395
5,2,23,44,37.89464724478612
6,5,1,43,37.923559769910796
7,5,2,78,37.31188354017956
8,5,21,97,37.149991772318295
9,5,23,69,37.41621552662307
10,6,2,91,37.19445585623754
11,7,20,67,37.442778513285106
12,9,5,74,37.355444609170476
13,10,1,80,37.29157767030629
14,10,2,66,37.45659545688316
15,10,12,64,37.48537481325325
16,10,12,48,37.78937895353953
17,10,17,48,37.78937895353953
18,11,14,89,37.2104888985585
19,11,23,65,37.47078897704576
20,12,0,67,37.442778513285106
21,12,7,41,37.98495467139333
22,13,23,55,37.63740016232012
23,13,23,80,37.29157767030629
24,14,7,53,37.67726176747924
25,14,12,79,37.301614770683834
26,15,7,51,37.719825426798955
27,15,19,77,37.32239214361373
28,16,4,63,37.500369601818775
29,16,13,79,37.301614770683834
30,17,0,95,37.164242444784634
31,17,13,42,37.95363786309809
32,17,15,44,37.89464724478612
33,18,5,73,37.36700237599409
34,18,11,49,37.765379206429685
35,18,12,81,37.2817644426715
36,19,9,92,37.18667783981465
37,19,23,69,37.41621552662307
38,20,14,79,37.301614770683834
39,20,16,63,37.500369601818775
40,20,17,45,37.86683286322227
41,21,7,77,37.32239214361373
42,21,12,52,37.69818875730294
43,21,13,72,37.37884716291769
44,21,22,64,37.48537481325325
45,22,13,41,37.98495467139333
46,22,14,67,37.442778513285106
47,22,21,88,37.218753825231495
48,23,14,73,37.36700237599409
49,23,21,62,37.51579094120173
