id,source,destination,data_rates,TR
0,0,10,62,37.51579094120173
1,0,15,60,37.54798891034722
2,2,19,67,37.442778513285106
3,3,0,53,37.67726176747924
4,3,10,47,37.81425417831495
5,4,8,84,37.2535951349395
6,5,7,77,37.32239214361373
7,5,8,61,37.53165746315781
8,5,9,55,37.63740016232012
9,5,11,65,37.47078897704576
10,6,4,75,37.34416348834902
11,7,2,71,37.39098987287112
12,7,8,47,37.81425417831495
13,7,12,48,37.78937895353953
14,7,19,45,37.86683286322227
15,7,20,60,37.54798891034722
16,8,13,97,37.149991772318295
17,8,20,52,37.69818875730294
18,9,8,86,37.23580682328201
19,9,15,70,37.40344197197376
20,10,13,96,37.157049187586125
21,10,15,82,37.27216763919369
22,11,1,51,37.719825426798955
23,12,0,44,37.89464724478612
24,12,3,41,37.98495467139333
25,12,19,68,37.42932324357242
26,12,21,86,37.23580682328201
27,13,0,79,37.301614770683834
28,13,8,83,37.26278013980199
29,13,10,66,37.45659545688316
30,13,12,58,37.582131622132614
31,14,6,40,38.017589693702504
32,15,6,95,37.164242444784634
33,15,14,61,37.53165746315781
34,16,2,82,37.27216763919369
35,16,7,59,37.56480622110088
36,16,15,86,37.23580682328201
37,17,0,85,37.24460610873838
38,17,1,94,37.171575521554416
39,18,0,98,37.1430663713911
40,18,5,43,37.923559769910796
41,18,15,66,37.45659545688316
42,18,17,99,37.13626930022939
43,19,21,66,37.45659545688316
44,21,3,73,37.36700237599409
45,22,13,70,37.40344197197376
46,22,16,45,37.86683286322227
47,22,18,73,37.36700237599409
48,23,6,53,37.67726176747924
49,23,11,70,37.40344197197376
