id,source,destination,data_rates,TR
0,1,6,79,37.301614770683834
1,1,11,43,37.923559769910796
2,1,14,77,37.32239214361373
3,1,15,62,37.51579094120173
4,2,8,50,37.74220895753981
5,2,16,69,37.41621552662307
6,3,10,74,37.355444609170476
7,3,22,78,37.31188354017956
8,4,3,44,37.89464724478612
9,5,16,83,37.26278013980199
10,6,5,68,37.42932324357242
11,7,12,58,37.582131622132614
12,7,14,65,37.47078897704576
13,8,0,78,37.31188354017956
14,8,12,89,37.2104888985585
15,8,19,90,37.20239125939691
16,9,6,53,37.67726176747924
17,10,6,43,37.923559769910796
18,11,2,65,37.47078897704576
19,11,14,78,37.31188354017956
20,11,23,63,37.500369601818775
21,12,6,49,37.765379206429685
22,12,11,65,37.47078897704576
23,12,13,52,37.69818875730294
24,12,14,74,37.355444609170476
25,12,16,88,37.218753825231495
26,12,22,41,37.98495467139333
27,13,12,56,37.618402662930386
28,13,19,87,37.227191303872864
29,15,4,78,37.31188354017956
30,15,13,88,37.218753825231495
31,15,18,86,37.23580682328201
32,15,22,61,37.53165746315781
33,15,23,91,37.19445585623754
34,15,23,55,37.63740016232012
35,16,8,64,37.48537481325325
36,16,11,73,37.36700237599409
37,16,15,84,37.2535951349395
38,17,5,75,37.34416348834902
39,17,12,61,37.53165746315781
40,17,15,58,37.582131622132614
41,19,23,98,37.1430663713911
42,20,19,86,37.23580682328201
43,21,8,62,37.51579094120173
44,22,2,58,37.582131622132614
45,22,6,98,37.1430663713911
46,22,19,51,37.719825426798955
47,22,23,84,37.2535951349395
48,23,2,61,37.53165746315781
49,23,6,51,37.719825426798955
