id,source,destination,data_rates,TR
0,0,10,63,37.500369601818775
1,0,21,61,37.53165746315781
2,1,17,58,37.582131622132614
3,2,6,95,37.164242444784634
4,3,4,44,37.89464724478612
5,3,20,71,37.39098987287112
6,4,9,99,37.13626930022939
7,4,18,93,37.17905255304339
8,5,12,67,37.442778513285106
9,5,20,51,37.719825426798955
10,6,2,43,37.923559769910796
11,6,5,72,37.37884716291769
12,6,8,87,37.227191303872864
13,7,3,88,37.218753825231495
14,7,4,75,37.34416348834902
15,7,12,99,37.13626930022939
16,7,18,81,37.2817644426715
17,7,21,87,37.227191303872864
18,9,13,56,37.618402662930386
19,11,16,46,37.840054368058865
20,11,23,88,37.218753825231495
21,12,23,68,37.42932324357242
22,13,0,85,37.24460610873838
23,15,4,69,37.41621552662307
24,15,5,66,37.45659545688316
25,15,6,55,37.63740016232012
26,15,8,40,38.017589693702504
27,15,23,74,37.355444609170476
28,16,1,70,37.40344197197376
29,16,6,96,37.157049187586125
30,17,21,59,37.56480622110088
31,18,1,85,37.24460610873838
32,18,2,74,37.355444609170476
33,18,6,98,37.1430663713911
34,19,0,97,37.149991772318295
35,19,7,78,37.31188354017956
36,20,7,96,37.157049187586125
37,20,12,45,37.86683286322227
38,20,16,57,37.59998873008728
39,20,22,63,37.500369601818775
40,21,6,50,37.74220895753981
41,21,7,51,37.719825426798955
42,21,19,67,37.442778513285106
43,22,4,86,37.23580682328201
44,22,19,63,37.500369601818775
45,22,21,41,37.98495467139333
46,23,7,61,37.53165746315781
47,23,7,65,37.47078897704576
48,23,10,56,37.618402662930386
49,23,19,98,37.1430663713911
