id,source,destination,data_rates,TR
0,0,17,91,37.19445585623754
1,0,18,92,37.18667783981465
2,0,19,61,37.53165746315781
3,1,5,40,38.017589693702504
4,1,6,58,37.582131622132614
5,1,16,93,37.17905255304339
6,2,7,80,37.29157767030629
7,2,9,88,37.218753825231495
8,2,16,81,37.2817644426715
9,2,22,79,37.301614770683834
10,3,14,53,37.67726176747924
11,3,15,65,37.47078897704576
12,3,17,89,37.2104888985585
13,4,1,78,37.31188354017956
14,5,18,55,37.63740016232012
15,5,20,47,37.81425417831495
16,5,21,44,37.89464724478612
17,7,16,85,37.24460610873838
18,8,13,98,37.1430663713911
19,9,0,99,37.13626930022939
20,9,11,79,37.301614770683834
21,9,15,69,37.41621552662307
22,9,22,51,37.719825426798955
23,10,21,66,37.45659545688316
24,11,12,52,37.69818875730294
25,11,16,84,37.2535951349395
26,12,11,58,37.582131622132614
27,12,17,55,37.63740016232012
28,13,0,72,37.37884716291769
29,13,5,53,37.67726176747924
30,13,18,79,37.301614770683834
31,14,15,60,37.54798891034722
32,14,15,67,37.442778513285106
33,14,21,96,37.157049187586125
34,15,0,45,37.86683286322227
35,15,5,98,37.1430663713911
36,15,17,87,37.227191303872864
37,15,20,75,37.34416348834902
38,16,18,86,37.23580682328201
39,17,7,56,37.618402662930386
40,17,23,79,37.301614770683834
41,18,6,49,37.765379206429685
42,18,11,63,37.500369601818775
43,19,18,53,37.67726176747924
44,20,9,59,37.56480622110088
45,21,5,77,37.32239214361373
46,22,16,76,37.333149136404685
47,23,0,44,37.89464724478612
48,23,8,94,37.171575521554416
49,23,11,56,37.618402662930386
