id,source,destination,data_rates,TR
0,0,14,92,37.18667783981465
1,0,16,85,37.24460610873838
2,1,5,71,37.39098987287112
3,1,7,72,37.37884716291769
4,1,16,47,37.81425417831495
5,1,22,52,37.69818875730294
6,2,3,45,37.86683286322227
7,3,1,77,37.32239214361373
8,3,8,62,37.51579094120173
9,3,14,62,37.51579094120173
10,4,5,59,37.56480622110088
11,6,1,76,37.333149136404685
12,6,9,74,37.355444609170476
13,6,11,71,37.39098987287112
14,7,4,84,37.2535951349395
15,8,15,79,37.301614770683834
16,8,21,70,37.40344197197376
17,9,3,77,37.32239214361373
18,9,10,86,37.23580682328201
19,9,14,76,37.333149136404685
20,9,23,74,37.355444609170476
21,10,1,51,37.719825426798955
22,10,11,70,37.40344197197376
23,11,10,65,37.47078897704576
24,11,14,49,37.765379206429685
25,11,21,48,37.78937895353953
26,12,1,70,37.40344197197376
27,12,10,77,37.32239214361373
28,12,13,55,37.63740016232012
29,12,17,53,37.67726176747924
30,14,0,66,37.45659545688316
31,14,4,51,37.719825426798955
32,15,7,79,37.301614770683834
33,15,7,53,37.67726176747924
34,15,8,62,37.51579094120173
35,15,11,80,37.29157767030629
36,16,2,79,37.301614770683834
37,16,3,80,37.29157767030629
38,18,2,67,37.442778513285106
39,18,6,43,37.923559769910796
40,19,0,96,37.157049187586125
41,19,2,88,37.218753825231495
42,19,17,59,37.56480622110088
43,19,21,78,37.31188354017956
44,20,5,86,37.23580682328201
45,20,7,41,37.98495467139333
46,20,16,76,37.333149136404685
47,22,6,45,37.86683286322227
48,22,12,46,37.840054368058865
49,23,17,84,37.2535951349395
