id,source,destination,data_rates,TR
0,0,3,80,37.29157767030629
1,0,9,84,37.2535951349395
2,0,10,72,37.37884716291769
3,0,17,88,37.218753825231495
4,2,3,81,37.2817644426715
5,2,6,64,37.48537481325325
6,2,19,63,37.500369601818775
7,3,4,85,37.24460610873838
8,4,17,84,37.2535951349395
9,4,19,53,37.67726176747924
10,4,22,68,37.42932324357242
11,5,22,94,37.171575521554416
12,5,22,91,37.19445585623754
13,6,11,81,37.2817644426715
14,7,8,84,37.2535951349395
15,8,10,80,37.29157767030629
16,8,13,92,37.18667783981465
17,8,17,80,37.29157767030629
18,9,2,81,37.2817644426715
19,9,18,44,37.89464724478612
20,10,22,87,37.227191303872864
21,10,22,63,37.500369601818775
22,11,2,91,37.19445585623754
23,11,9,64,37.48537481325325
24,12,8,55,37.63740016232012
25,12,23,90,37.20239125939691
26,13,4,81,37.2817644426715
27,13,5,62,37.51579094120173
28,13,16,99,37.13626930022939
29,14,3,82,37.27216763919369
30,14,20,57,37.59998873008728
31,14,20,97,37.149991772318295
32,15,0,77,37.32239214361373
33,16,19,88,37.218753825231495
34,16,23,72,37.37884716291769
35,17,0,94,37.171575521554416
36,17,5,42,37.95363786309809
37,17,9,56,37.618402662930386
38,18,10,60,37.54798891034722
39,18,15,55,37.63740016232012
40,19,2,67,37.442778513285106
41,19,6,40,38.017589693702504
42,19,16,86,37.23580682328201
43,19,18,76,37.333149136404685
44,20,10,78,37.31188354017956
45,21,6,43,37.923559769910796
46,22,14,85,37.24460610873838
47,23,1,93,37.17905255304339
48,23,10,59,37.56480622110088
49,23,19,76,37.333149136404685
