id,source,destination,data_rates,TR
0,0,7,53,37.67726176747924
1,0,18,71,37.39098987287112
2,1,23,67,37.442778513285106
3,1,23,93,37.17905255304339
4,2,8,89,37.2104888985585
5,2,12,73,37.36700237599409
6,2,12,96,37.157049187586125
7,3,4,84,37.2535951349395
8,3,10,90,37.20239125939691
9,3,18,60,37.54798891034722
10,6,5,56,37.618402662930386
11,6,22,68,37.42932324357242
12,8,2,84,37.2535951349395
13,8,23,78,37.31188354017956
14,9,0,52,37.69818875730294
15,9,3,57,37.59998873008728
16,9,4,86,37.23580682328201
17,9,4,99,37.13626930022939
18,10,7,46,37.840054368058865
19,10,17,88,37.218753825231495
20,11,0,63,37.500369601818775
21,11,8,51,37.719825426798955
22,11,21,57,37.59998873008728
23,13,7,66,37.45659545688316
24,13,22,75,37.34416348834902
25,14,11,63,37.500369601818775
26,14,21,91,37.19445585623754
27,15,7,51,37.719825426798955
28,15,13,90,37.20239125939691
29,16,6,93,37.17905255304339
30,17,13,91,37.19445585623754
31,17,18,82,37.27216763919369
32,18,2,53,37.67726176747924
33,18,11,52,37.69818875730294
34,18,17,91,37.19445585623754
35,18,22,66,37.45659545688316
36,19,7,84,37.2535951349395
37,19,8,63,37.500369601818775
38,19,10,73,37.36700237599409
39,19,14,42,37.95363786309809
40,19,22,87,37.227191303872864
41,19,22,92,37.18667783981465
42,20,2,50,37.74220895753981
43,20,18,67,37.442778513285106
44,20,21,91,37.19445585623754
45,21,5,67,37.442778513285106
46,21,18,58,37.582131622132614
47,22,15,71,37.39098987287112
48,22,19,45,37.86683286322227
49,23,9,64,37.48537481325325
