id,source,destination,data_rates,TR
0,0,7,61,37.53165746315781
1,0,19,52,37.69818875730294
2,0,23,90,37.20239125939691
3,1,3,74,37.355444609170476
4,2,7,67,37.442778513285106
5,2,15,87,37.227191303872864
6,2,20,55,37.63740016232012
7,3,2,50,37.74220895753981
8,3,10,56,37.618402662930386
9,3,12,74,37.355444609170476
10,4,8,62,37.51579094120173
11,4,15,53,37.67726176747924
12,6,8,74,37.355444609170476
13,7,1,48,37.78937895353953
14,7,8,92,37.18667783981465
15,7,11,84,37.2535951349395
16,7,14,82,37.27216763919369
17,8,12,41,37.98495467139333
18,10,3,95,37.164242444784634
19,10,4,69,37.41621552662307
20,10,5,50,37.74220895753981
21,11,14,84,37.2535951349395
22,12,11,53,37.67726176747924
23,12,20,94,37.171575521554416
24,13,6,91,37.19445585623754
25,13,15,99,37.13626930022939
26,15,13,98,37.1430663713911
27,16,5,98,37.1430663713911
28,17,3,40,38.017589693702504
29,17,8,51,37.719825426798955
30,17,9,40,38.017589693702504
31,17,14,76,37.333149136404685
32,17,21,71,37.39098987287112
33,18,8,59,37.56480622110088
34,18,15,51,37.719825426798955
35,20,2,87,37.227191303872864
36,20,12,75,37.34416348834902
37,20,15,58,37.582131622132614
38,20,17,55,37.63740016232012
39,20,21,82,37.27216763919369
40,21,22,74,37.355444609170476
41,22,2,55,37.63740016232012
42,22,3,66,37.45659545688316
43,22,5,71,37.39098987287112
44,22,15,58,37.582131622132614
45,22,21,74,37.355444609170476
46,23,16,65,37.47078897704576
47,23,17,52,37.69818875730294
48,23,19,76,37.333149136404685
49,23,20,73,37.36700237599409
