id,source,destination,data_rates,TR
0,0,12,50,37.74220895753981
1,1,12,48,37.78937895353953
2,1,14,69,37.41621552662307
3,1,19,56,37.618402662930386
4,2,3,80,37.29157767030629
5,3,4,68,37.42932324357242
6,3,7,44,37.89464724478612
7,3,15,92,37.18667783981465
8,3,20,90,37.20239125939691
9,5,7,77,37.32239214361373
10,6,0,57,37.59998873008728
11,6,18,59,37.56480622110088
12,6,18,53,37.67726176747924
13,7,3,43,37.923559769910796
14,7,19,95,37.164242444784634
15,8,3,76,37.333149136404685
16,8,7,46,37.840054368058865
17,8,10,85,37.24460610873838
18,8,14,44,37.89464724478612
19,9,16,87,37.227191303872864
20,10,7,53,37.67726176747924
21,11,17,47,37.81425417831495
22,12,9,95,37.164242444784634
23,12,10,81,37.2817644426715
24,12,13,63,37.500369601818775
25,12,13,76,37.333149136404685
26,12,14,48,37.78937895353953
27,13,4,65,37.47078897704576
28,13,16,42,37.95363786309809
29,14,10,67,37.442778513285106
30,14,21,59,37.56480622110088
31,15,21,97,37.149991772318295
32,17,7,81,37.2817644426715
33,17,18,55,37.63740016232012
34,17,21,72,37.37884716291769
35,17,22,96,37.157049187586125
36,18,2,77,37.32239214361373
37,18,15,88,37.218753825231495
38,18,19,89,37.2104888985585
39,19,3,56,37.618402662930386
40,19,5,83,37.26278013980199
41,19,11,53,37.67726176747924
42,20,2,83,37.26278013980199
43,21,19,76,37.333149136404685
44,22,1,81,37.2817644426715
45,22,10,91,37.19445585623754
46,22,19,69,37.41621552662307
47,23,6,88,37.218753825231495
48,23,18,73,37.36700237599409
49,23,21,89,37.2104888985585
