id,source,destination,data_rates,TR
0,0,2,79,37.301614770683834
1,0,3,57,37.59998873008728
2,0,5,59,37.56480622110088
3,0,21,79,37.301614770683834
4,1,0,61,37.53165746315781
5,1,11,41,37.98495467139333
6,1,20,96,37.157049187586125
7,2,23,40,38.017589693702504
8,5,7,92,37.18667783981465
9,5,23,59,37.56480622110088
10,6,7,78,37.31188354017956
11,6,19,58,37.582131622132614
12,7,8,61,37.53165746315781
13,7,19,48,37.78937895353953
14,8,0,57,37.59998873008728
15,8,1,52,37.69818875730294
16,8,11,62,37.51579094120173
17,8,19,80,37.29157767030629
18,9,4,50,37.74220895753981
19,9,18,44,37.89464724478612
20,10,7,98,37.1430663713911
21,10,9,78,37.31188354017956
22,10,12,46,37.840054368058865
23,11,6,74,37.355444609170476
24,11,8,77,37.32239214361373
25,12,5,70,37.40344197197376
26,12,10,72,37.37884716291769
27,13,17,83,37.26278013980199
28,13,20,89,37.2104888985585
29,14,7,80,37.29157767030629
30,14,10,68,37.42932324357242
31,15,9,50,37.74220895753981
32,15,10,99,37.13626930022939
33,15,19,84,37.2535951349395
34,16,0,42,37.95363786309809
35,16,3,85,37.24460610873838
36,16,11,53,37.67726176747924
37,16,14,74,37.355444609170476
38,19,4,44,37.89464724478612
39,19,9,64,37.48537481325325
40,19,11,82,37.27216763919369
41,20,14,71,37.39098987287112
42,21,1,53,37.67726176747924
43,21,8,96,37.157049187586125
44,21,14,74,37.355444609170476
45,21,22,63,37.500369601818775
46,23,1,61,37.53165746315781
47,23,3,46,37.840054368058865
48,23,6,82,37.27216763919369
49,23,12,99,37.13626930022939
