id,source,destination,data_rates,TR
0,0,13,59,37.56480622110088
1,1,0,49,37.765379206429685
2,1,3,87,37.227191303872864
3,1,11,97,37.149991772318295
4,1,12,75,37.34416348834902
5,1,21,67,37.442778513285106
6,2,8,87,37.227191303872864
7,2,16,58,37.582131622132614
8,3,9,50,37.74220895753981
9,3,13,40,38.017589693702504
10,4,8,43,37.923559769910796
11,4,13,54,37.65700972825613
12,5,1,65,37.47078897704576
13,5,1,55,37.63740016232012
14,5,10,95,37.164242444784634
15,5,11,48,37.78937895353953
16,5,15,69,37.41621552662307
17,5,17,67,37.442778513285106
18,6,7,55,37.63740016232012
19,6,9,75,37.34416348834902
20,6,13,53,37.67726176747924
21,7,0,63,37.500369601818775
22,7,1,98,37.1430663713911
23,7,2,64,37.48537481325325
24,7,18,54,37.65700972825613
25,8,4,48,37.78937895353953
26,8,5,48,37.78937895353953
27,9,19,90,37.20239125939691
28,10,23,93,37.17905255304339
29,11,0,86,37.23580682328201
30,11,17,63,37.500369601818775
31,12,3,87,37.227191303872864
32,12,16,57,37.59998873008728
33,13,0,83,37.26278013980199
34,13,3,57,37.59998873008728
35,13,16,97,37.149991772318295
36,13,22,49,37.765379206429685
37,16,8,62,37.51579094120173
38,17,2,64,37.48537481325325
39,18,5,86,37.23580682328201
40,18,11,83,37.26278013980199
41,18,12,93,37.17905255304339
42,18,14,67,37.442778513285106
43,19,12,62,37.51579094120173
44,19,23,68,37.42932324357242
45,19,23,43,37.923559769910796
46,20,11,72,37.37884716291769
47,22,21,61,37.53165746315781
48,23,13,43,37.923559769910796
49,23,14,92,37.18667783981465
