id,source,destination,data_rates,TR
0,0,14,62,37.51579094120173
1,0,21,68,37.42932324357242
2,1,5,57,37.59998873008728
3,2,9,75,37.34416348834902
4,2,16,68,37.42932324357242
5,3,6,59,37.56480622110088
6,3,6,59,37.56480622110088
7,3,16,87,37.227191303872864
8,3,17,92,37.18667783981465
9,3,23,54,37.65700972825613
10,4,21,95,37.164242444784634
11,5,8,99,37.13626930022939
12,6,4,98,37.1430663713911
13,6,19,54,37.65700972825613
14,6,22,98,37.1430663713911
15,7,0,72,37.37884716291769
16,7,18,57,37.59998873008728
17,7,19,50,37.74220895753981
18,8,17,94,37.171575521554416
19,8,19,94,37.171575521554416
20,10,2,49,37.765379206429685
21,11,2,63,37.500369601818775
22,11,4,46,37.840054368058865
23,11,10,67,37.442778513285106
24,11,14,88,37.218753825231495
25,12,7,70,37.40344197197376
26,13,10,51,37.719825426798955
27,13,12,44,37.89464724478612
28,14,3,72,37.37884716291769
29,14,23,67,37.442778513285106
30,16,1,42,37.95363786309809
31,16,5,71,37.39098987287112
32,16,21,44,37.89464724478612
33,17,5,90,37.20239125939691
34,17,18,96,37.157049187586125
35,17,22,71,37.39098987287112
36,18,3,53,37.67726176747924
37,18,5,53,37.67726176747924
38,18,11,52,37.69818875730294
39,19,3,53,37.67726176747924
40,19,6,88,37.218753825231495
41,19,7,41,37.98495467139333
42,19,14,51,37.719825426798955
43,19,15,64,37.48537481325325
44,20,12,92,37.18667783981465
45,20,14,68,37.42932324357242
46,20,14,49,37.765379206429685
47,21,16,71,37.39098987287112
48,23,5,62,37.51579094120173
49,23,6,57,37.59998873008728
