id,source,destination,data_rates,TR
0,0,19,64,37.48537481325325
1,1,8,88,37.218753825231495
2,3,0,69,37.41621552662307
3,3,9,87,37.227191303872864
4,4,22,60,37.54798891034722
5,4,23,94,37.171575521554416
6,4,23,75,37.34416348834902
7,5,8,42,37.95363786309809
8,5,11,61,37.53165746315781
9,5,15,77,37.32239214361373
10,5,19,40,38.017589693702504
11,6,14,89,37.2104888985585
12,6,16,85,37.24460610873838
13,7,2,65,37.47078897704576
14,7,12,45,37.86683286322227
15,8,21,90,37.20239125939691
16,8,22,66,37.45659545688316
17,8,22,68,37.42932324357242
18,9,14,52,37.69818875730294
19,9,23,91,37.19445585623754
20,10,5,88,37.218753825231495
21,11,18,45,37.86683286322227
22,12,2,55,37.63740016232012
23,12,10,74,37.355444609170476
24,12,14,49,37.765379206429685
25,12,15,77,37.32239214361373
26,12,18,59,37.56480622110088
27,13,1,43,37.923559769910796
28,13,9,71,37.39098987287112
29,13,11,81,37.2817644426715
30,13,21,49,37.765379206429685
31,14,2,63,37.500369601818775
32,14,7,43,37.923559769910796
33,15,0,64,37.48537481325325
34,16,2,71,37.39098987287112
35,16,15,65,37.47078897704576
36,17,9,86,37.23580682328201
37,17,10,91,37.19445585623754
38,17,14,54,37.65700972825613
39,18,1,72,37.37884716291769
40,18,22,75,37.34416348834902
41,19,18,80,37.29157767030629
42,20,6,55,37.63740016232012
43,20,17,99,37.13626930022939
44,20,21,40,38.017589693702504
45,21,11,85,37.24460610873838
46,21,17,96,37.157049187586125
47,22,9,60,37.54798891034722
48,22,11,47,37.81425417831495
49,22,23,66,37.45659545688316
