id,source,destination,data_rates,TR
0,0,12,49,37.765379206429685
1,0,20,70,37.40344197197376
2,1,8,63,37.500369601818775
3,1,13,83,37.26278013980199
4,1,14,92,37.18667783981465
5,1,23,74,37.355444609170476
6,2,4,54,37.65700972825613
7,2,17,82,37.27216763919369
8,3,5,51,37.719825426798955
9,4,10,76,37.333149136404685
10,4,11,93,37.17905255304339
11,4,13,81,37.2817644426715
12,5,10,88,37.218753825231495
13,5,18,83,37.26278013980199
14,6,10,86,37.23580682328201
15,6,17,69,37.41621552662307
16,6,22,48,37.78937895353953
17,6,23,83,37.26278013980199
18,7,8,66,37.45659545688316
19,7,10,98,37.1430663713911
20,8,1,99,37.13626930022939
21,8,1,54,37.65700972825613
22,8,2,64,37.48537481325325
23,8,22,47,37.81425417831495
24,9,18,75,37.34416348834902
25,11,7,46,37.840054368058865
26,11,14,50,37.74220895753981
27,12,22,88,37.218753825231495
28,13,18,66,37.45659545688316
29,14,2,87,37.227191303872864
30,14,10,76,37.333149136404685
31,14,15,91,37.19445585623754
32,14,20,42,37.95363786309809
33,15,19,44,37.89464724478612
34,16,3,52,37.69818875730294
35,16,14,73,37.36700237599409
36,17,3,77,37.32239214361373
37,18,10,54,37.65700972825613
38,18,16,64,37.48537481325325
39,18,22,43,37.923559769910796
40,19,9,69,37.41621552662307
41,19,9,49,37.765379206429685
42,21,3,69,37.41621552662307
43,21,4,78,37.31188354017956
44,21,12,99,37.13626930022939
45,23,2,85,37.24460610873838
46,23,6,97,37.149991772318295
47,23,8,89,37.2104888985585
48,23,18,87,37.227191303872864
49,23,20,77,37.32239214361373
