id,source,destination,data_rates,TR
0,0,8,78,37.31188354017956
1,0,18,66,37.45659545688316
2,0,21,80,37.29157767030629
3,1,3,62,37.51579094120173
4,1,10,99,37.13626930022939
5,1,16,83,37.26278013980199
6,2,8,55,37.63740016232012
7,3,8,77,37.32239214361373
8,3,12,92,37.18667783981465
9,4,3,48,37.78937895353953
10,6,13,85,37.24460610873838
11,6,16,44,37.89464724478612
12,7,4,43,37.923559769910796
13,7,16,51,37.719825426798955
14,8,9,54,37.65700972825613
15,8,17,74,37.355444609170476
16,8,20,68,37.42932324357242
17,8,21,57,37.59998873008728
18,9,8,91,37.19445585623754
19,9,14,92,37.18667783981465
20,9,22,43,37.923559769910796
21,11,5,67,37.442778513285106
22,11,7,91,37.19445585623754
23,11,8,54,37.65700972825613
24,11,20,74,37.355444609170476
25,12,5,56,37.618402662930386
26,12,18,85,37.24460610873838
27,13,8,88,37.218753825231495
28,13,8,74,37.355444609170476
29,13,22,45,37.86683286322227
30,13,23,94,37.171575521554416
31,14,18,71,37.39098987287112
32,15,5,92,37.18667783981465
33,15,12,94,37.171575521554416
34,15,21,54,37.65700972825613
35,16,17,63,37.500369601818775
36,17,10,66,37.45659545688316
37,17,16,94,37.171575521554416
38,18,3,79,37.301614770683834
39,18,5,70,37.40344197197376
40,18,22,74,37.355444609170476
41,18,23,67,37.442778513285106
42,20,1,43,37.923559769910796
43,20,21,61,37.53165746315781
44,21,3,69,37.41621552662307
45,21,5,80,37.29157767030629
46,21,12,53,37.67726176747924
47,21,13,82,37.27216763919369
48,22,10,42,37.95363786309809
49,23,9,84,37.2535951349395
